city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
4,50,1,1,0,1,1,0,1250,34,19,7.1731917424865985
4,180,3,3,2,0,1,2100,8000,413,102,9.27058845232154
4,35,1,1,0,1,1,150,850,0,11,6.919683849847411
3,64,2,1,1,0,1,0,3500,0,46,8.173857454773621
4,60,2,1,1,0,1,550,1310,5,17,7.5406215286571525
4,239,4,4,3,0,0,0,5950,500,90,8.785845337961213
4,130,3,2,1,1,0,1100,2300,109,30,8.17188200612782
1,85,2,2,0,1,1,810,918,98,12,7.516977224604321
3,75,2,2,1,0,0,650,2000,310,26,8.00202481821611
4,90,2,2,1,0,1,0,1800,0,28,7.511524648390866
0,100,3,1,1,0,1,300,1500,85,20,7.552762084214147
4,70,2,2,1,1,1,670,1450,0,19,7.668561108015897
3,86,3,1,0,0,1,800,1258,80,17,7.6760099320288875
3,29,1,1,0,0,1,484,1500,26,20,7.616283561580385
2,82,2,2,1,0,1,450,1700,67,25,7.715569534520208
4,55,2,1,1,0,1,640,1625,0,21,7.734996194022781
2,47,1,1,1,1,0,400,2200,0,33,7.876258882303226
4,33,1,1,0,1,1,550,4000,0,51,8.434246270595311
1,50,1,1,1,1,1,650,1800,130,23,7.86480400332846
4,159,4,2,0,0,1,2064,1900,634,25,8.439015410352214
0,62,3,2,1,1,1,230,1100,63,15,7.25063551189868
4,80,2,1,2,0,1,0,1569,0,24,7.374001859350161
4,170,3,4,3,0,1,1500,5000,450,64,8.855805992536562
2,68,2,2,1,0,1,400,1800,82,27,7.745002803515839
4,300,4,4,3,0,0,0,5080,284,77,8.601901919343192
2,50,2,1,1,0,1,100,1460,0,22,7.367077059881012
3,80,2,2,1,0,1,824,2000,279,26,8.048788283534199
2,40,2,1,1,0,1,300,820,32,12,7.060476365999801
4,270,3,4,2,0,1,2890,6500,100,83,9.166806369952454
2,75,3,1,1,0,1,360,1100,47,17,7.329749689041512
2,60,1,2,2,0,1,500,2800,17,41,8.119398589612294
4,300,4,5,4,0,1,3600,7500,1334,96,9.435960853165286
0,73,2,1,2,0,1,150,1200,62,16,7.264730177929867
0,85,2,1,1,0,1,230,1000,61,14,7.174724309836376
4,100,3,3,1,0,1,0,2400,0,37,7.798933310041217
2,49,1,1,0,0,1,310,680,21,10,6.92951677076365
4,35,1,1,0,0,0,420,1800,0,23,7.716015266642587
4,240,3,4,1,1,1,1700,14850,400,189,9.749228533507058
4,45,1,1,0,0,1,0,900,0,14,6.818924065275521
4,55,2,1,1,0,0,565,2800,0,36,8.132118772955806
4,305,4,3,4,0,0,3428,11000,2134,140,9.723223876851618
0,622,5,5,6,0,1,0,10000,924,164,9.313889247604742
0,55,2,1,1,1,1,250,1200,67,16,7.335633981927201
3,42,1,1,0,0,0,600,2300,167,30,8.038512020976814
0,132,3,3,2,0,1,0,1500,207,20,7.454719949364001
0,53,2,1,0,0,1,626,850,76,12,7.355641102974253
4,998,7,10,4,0,0,0,15000,5000,226,9.914971360477415
4,22,1,1,0,1,0,350,2410,0,31,7.934513463882263
3,35,1,1,0,0,1,350,850,60,11,7.148345743900068
4,189,4,2,2,0,1,1970,8000,559,102,9.271529540288606
4,375,4,5,3,0,0,0,9000,850,136,9.209039526243135
4,65,2,1,1,0,1,315,1400,47,18,7.484930283289661
4,462,4,6,4,0,0,0,8000,1081,121,9.127284796838858
4,150,2,1,0,0,1,180,2285,100,29,7.861341795599989
1,350,2,2,2,0,1,0,4300,150,65,8.415381925269553
4,260,4,5,4,0,0,3471,7500,0,96,9.312084355859467
2,61,1,1,0,0,1,80,1100,160,17,7.213768308118642
4,175,4,3,2,0,1,0,2890,0,44,7.984462732262196
2,70,2,1,0,0,0,270,1800,23,27,7.659642954564682
3,60,2,1,1,0,0,520,1500,80,20,7.659642954564682
1,296,6,4,8,0,1,0,5200,375,79,8.640295388550221
3,96,2,2,1,1,0,995,2900,109,38,8.304742269640771
4,150,4,2,3,0,1,3030,7377,800,94,9.332646496360152
4,375,4,4,3,0,1,0,6400,75,97,8.790725628263576
1,70,3,1,1,0,1,600,1500,17,20,7.6676260915849905
4,127,4,3,2,0,1,1040,4930,472,63,8.780480107033297
0,67,2,2,2,1,1,850,2800,0,38,8.213110697596676
4,50,1,2,1,1,0,750,3300,214,42,8.36799688505411
3,56,2,1,0,0,1,502,1500,0,20,7.612336837167746
4,55,2,1,1,0,0,608,2100,84,27,7.944492163932159
4,34,1,1,0,1,1,0,900,46,14,6.8679744089702925
1,68,2,1,0,1,1,498,930,48,12,7.305860032684009
4,80,2,1,0,1,1,400,1777,0,23,7.696667081526462
1,120,3,1,1,1,1,650,1800,80,23,7.845416036592485
1,50,1,1,1,1,1,718,1600,13,21,7.763446388727362
1,78,2,2,1,0,1,432,1200,127,16,7.4821189235521155
3,90,2,2,1,0,1,880,3800,80,49,8.478452363099807
0,320,5,4,6,1,1,0,8000,584,132,9.073030421011577
3,560,5,6,4,0,1,2190,2633,1133,34,8.698013622083925
3,25,1,1,0,0,1,600,1850,25,24,7.824046010856292
2,37,1,1,0,0,1,270,650,23,10,6.860663671448287
3,95,3,1,0,0,1,1048,3600,283,47,8.512984346642183
4,130,3,3,2,0,1,1400,1650,414,21,8.156510226079966
0,270,5,4,6,0,1,0,3910,125,53,8.316055720364643
0,40,1,1,0,1,1,0,650,59,11,6.580639137284949
0,65,2,2,3,0,1,366,1450,110,20,7.5740450053721995
4,45,1,1,0,1,1,350,1015,33,13,7.252762418053187
4,20,1,1,0,1,0,0,2060,0,27,7.643961949002529
4,720,4,5,5,0,1,6471,6500,3520,83,9.715409458629793
0,80,3,2,2,0,0,280,2500,126,34,7.9865049385539955
0,90,2,1,0,0,1,0,1000,39,14,6.960347729101308
4,60,1,2,0,0,1,0,1062,1,16,6.984716320118266
0,45,1,1,1,1,0,1550,3400,198,46,8.555451903533328
4,100,1,2,0,1,1,4320,3100,0,40,8.917444732471514
0,553,4,6,3,1,1,2800,10870,1459,145,9.633710883953182
4,250,4,3,2,0,1,0,3900,475,59,8.39728289474368
1,92,3,2,3,0,1,643,3700,299,47,8.453187861440325
4,98,1,2,0,0,0,3177,15000,130,191,9.825580063659602
1,114,3,2,1,0,1,967,1400,176,18,7.848543482456679
4,27,1,1,1,1,0,650,1900,59,25,7.876638460975463
2,225,1,2,0,0,1,0,3500,218,63,8.238008249218403
4,30,1,1,0,0,1,380,1700,0,22,7.6511201757027
2,135,3,3,4,0,1,200,4000,0,59,8.357024439263416
1,150,4,3,4,1,1,750,4000,334,61,8.545974992841689
0,190,4,2,0,0,1,1000,5580,417,75,8.86403999703599
2,47,1,1,1,1,0,400,2200,0,33,7.876258882303226
3,120,3,1,1,0,1,0,1150,67,18,7.119635638017636
4,90,3,2,1,0,1,900,2066,92,27,8.034631032923107
4,350,4,5,2,1,0,0,7500,0,113,8.937743936942443
4,160,3,4,2,0,1,0,4300,209,65,8.428361977709622
3,150,3,2,0,0,1,1800,2500,200,33,8.419359831067474
3,35,1,1,0,0,1,790,2000,86,26,7.97349996402463
2,25,1,1,0,1,1,0,550,0,9,6.327936783729195
4,240,4,4,4,0,1,3250,13000,1121,165,9.77229627684378
4,150,4,2,2,1,1,1700,4400,37,56,8.731336360533149
3,20,1,1,0,0,1,0,700,0,10,6.566672429803241
1,85,3,2,1,0,1,690,1341,110,6,7.672292455628756
4,50,2,1,1,0,0,400,1900,0,15,7.7475968386928855
4,197,3,3,2,0,1,4200,6000,1375,77,9.36314729221994
4,70,3,2,1,0,1,800,2800,67,36,8.21716859576607
3,220,3,2,2,0,1,1850,3500,265,46,8.641532465671846
0,270,4,3,2,0,1,1200,4800,241,64,8.749256840105007
2,100,3,2,2,0,1,650,2499,92,37,8.095293776844649
4,195,4,6,3,0,1,1400,8000,750,102,9.235130540783402
4,160,3,3,2,0,1,0,4200,342,64,8.435332164935916
4,470,4,6,3,0,1,0,7200,1134,109,9.041211408968211
1,60,3,2,1,0,1,366,1200,0,16,7.367077059881012
4,300,4,4,3,0,1,0,12900,584,194,9.523763287920113
4,330,5,6,2,0,1,800,8950,250,114,9.2213792190914
2,109,1,2,2,0,0,496,4300,87,63,8.506536611227709
4,240,4,5,4,0,0,3700,12000,1000,153,9.732165281200542
4,150,3,2,5,0,1,0,2300,260,35,7.86172707782398
4,200,3,2,1,0,1,1750,4500,375,58,8.807471889715284
0,140,4,3,1,0,1,475,2300,167,31,7.9976631270201
4,106,2,2,2,1,0,1170,10600,334,135,9.412546252075513
2,92,2,2,1,0,0,645,2100,2610,31,8.591743922680534
4,35,1,1,1,0,1,380,2200,100,28,7.904334842085095
4,70,3,2,1,0,1,1200,2900,25,37,8.333991247194975
4,74,2,1,2,0,0,1100,6600,424,84,9.012986392348266
4,69,2,2,2,0,1,853,1900,210,25,8.002694162283937
4,50,1,1,0,1,1,0,830,0,13,6.738152494595957
2,450,5,3,6,0,1,0,4760,94,85,8.505120610181969
3,68,2,1,0,0,1,593,1000,400,13,7.604396348796338
4,71,1,1,1,0,1,1650,3000,238,39,8.502688505213357
3,69,2,1,1,0,0,500,1370,56,18,7.573017256052546
0,32,1,1,1,0,1,197,1500,126,20,7.519692404116539
4,57,2,1,1,0,0,350,1800,50,23,7.707062655370473
4,28,1,1,0,0,0,500,2200,72,28,7.937731775260109
4,39,1,1,0,0,0,300,2000,0,26,7.752335163302292
2,140,3,3,0,0,1,750,1700,125,25,7.8636512654486515
4,160,3,3,2,0,1,0,4500,209,68,8.471777327885755
4,235,3,3,1,0,1,2585,5150,575,66,9.033245134153809
4,171,3,2,1,0,1,1200,2200,300,28,8.22389538017882
3,139,3,2,2,0,1,2047,6000,540,78,9.067162602299854
0,160,4,3,2,0,1,763,2300,230,31,8.109224953089955
1,60,2,1,1,0,1,485,800,60,11,7.213031659834869
4,134,3,3,3,0,1,1680,2125,375,27,8.344742754417545
0,70,2,1,1,0,1,897,1300,125,18,7.75833346749091
3,57,2,1,0,0,1,100,1530,0,20,7.409136443920128
4,240,3,3,4,0,0,2600,5500,1834,70,9.210440366976517
4,50,1,1,0,1,1,0,800,34,13,6.742880635791903
3,120,3,2,1,0,1,1470,3550,190,46,8.567315800819449
2,200,3,3,4,0,1,2900,1200,260,18,8.384575666801398
4,572,6,6,4,0,0,0,7800,2359,118,9.238052810542719
4,145,2,2,1,0,0,1463,4000,0,51,8.615226931687603
0,70,2,1,2,1,1,80,1200,97,16,7.2399325913204695
3,85,2,2,1,0,0,3700,8000,659,104,9.430359045942868
0,140,3,2,0,1,1,0,3000,202,40,8.084254106307318
4,260,4,5,5,0,1,3000,12500,1667,159,9.760252084449375
4,211,4,4,4,0,1,1800,3390,775,43,8.701013624333928
1,58,2,1,1,0,1,280,650,0,9,6.84587987526405
3,110,1,1,2,0,1,1936,4500,341,58,8.829958044235482
4,72,2,2,0,0,1,820,1500,70,20,7.787796878181171
4,700,4,7,8,0,1,0,45000,8750,677,10.90468912348068
4,68,1,2,1,0,1,1040,6000,229,77,8.902047345620277
3,100,3,3,2,0,1,1167,2700,95,35,8.293549515060345
4,240,3,2,0,0,0,1717,6500,444,83,9.076237387452702
3,104,3,1,0,0,1,784,3500,195,46,8.417593826193484
1,70,1,1,1,0,0,290,1600,70,21,7.591861714889934
4,67,1,1,1,0,0,920,2600,72,33,8.195885391314796
0,160,4,2,5,0,0,0,3780,167,62,8.296546520300614
0,64,3,1,0,1,1,215,1400,27,19,7.415776975415394
4,140,3,3,5,1,0,2000,8000,710,102,9.288319413292772
1,38,1,1,0,1,1,376,750,15,10,7.049254841255837
4,34,1,1,0,0,1,372,2700,57,35,8.059908334578276
4,54,2,1,0,0,1,535,2001,0,26,7.848933726364071
4,54,1,1,1,1,0,1050,7200,250,92,9.058703197313223
4,200,3,2,4,0,1,0,3500,500,53,8.307459327011946
4,107,3,2,2,0,1,1122,2600,350,33,8.32020459757888
3,70,2,2,0,0,1,879,1550,77,20,7.834788107388194
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
4,86,2,1,1,0,1,1002,2340,0,8,8.11701408773731
3,30,1,1,1,0,1,0,1480,25,20,7.330405211844402
2,108,3,2,1,0,0,826,2000,89,30,7.988203597022576
4,250,4,3,4,0,1,0,2700,154,41,7.971085753505607
4,80,2,1,0,0,1,740,2200,92,28,8.026496938945412
3,73,2,1,1,0,1,1022,1100,0,15,7.6676260915849905
2,45,1,1,1,0,1,250,1205,72,18,7.343426229147367
4,45,2,2,0,1,1,0,1650,84,25,7.473069088032197
4,255,4,4,0,0,0,4000,2500,1484,32,8.989319566042951
0,217,4,3,4,0,1,2644,6000,1177,80,9.200492035921368
4,70,1,1,0,0,1,472,1870,0,24,7.769378609513984
4,25,1,1,0,1,1,0,885,0,12,6.8001700683022
2,110,3,3,0,0,1,400,3250,75,48,8.235890725928495
4,80,2,2,1,0,1,1200,10000,109,127,9.344958673700944
4,260,3,5,0,0,1,0,9000,634,136,9.187174093944343
4,50,2,2,1,0,1,624,2700,82,35,8.143807976771484
1,60,2,1,1,1,1,430,815,20,6,7.148345743900068
4,400,3,6,6,0,0,0,6500,375,98,8.849944227235596
4,113,2,1,1,0,1,1000,3000,50,39,8.316300249036848
4,400,4,4,6,0,1,3900,8000,1750,102,9.528866827722945
2,64,2,2,2,0,1,450,2250,50,33,7.931644021454311
4,82,2,1,2,0,0,2020,3100,333,40,8.611411866655219
4,65,2,1,3,0,1,800,2000,217,26,8.020927718981577
2,128,4,3,2,0,1,1160,4900,409,88,8.788440957404594
4,38,1,1,0,1,1,60,950,0,13,6.931471805599453
1,175,3,2,0,1,1,0,2000,0,31,7.616775808698373
4,107,3,3,2,0,1,1600,4500,417,58,8.791181936736017
3,257,4,3,2,0,0,3250,3800,709,49,8.963032193662675
4,35,1,1,1,1,0,550,3250,30,42,8.261784679514752
4,463,4,7,6,0,1,0,12000,1264,181,9.506808731708581
3,40,2,1,0,0,1,335,920,55,12,7.187657164114956
0,297,4,2,3,0,1,2000,1870,209,15,8.31752199628717
4,137,3,3,1,0,0,1247,5500,303,70,8.870803443982124
3,35,1,1,0,1,1,498,1200,80,16,7.492760300922379
3,128,3,3,1,0,0,950,3500,242,46,8.463581421967588
0,59,2,1,1,0,1,190,1250,70,17,7.331714969726466
3,400,4,4,2,0,1,634,11480,1357,175,9.52083524249312
3,100,3,2,1,1,1,980,4500,125,58,8.641885635373555
3,50,1,1,0,0,0,680,2200,85,29,8.00469951054955
2,80,2,2,1,0,0,740,1900,120,28,7.933438387627489
0,68,2,2,2,0,1,230,1650,154,22,7.6290038896529575
4,32,1,1,1,0,0,2000,2000,416,26,8.399085102935908
3,161,3,3,3,0,1,1300,4500,640,58,8.77940359789435
4,85,2,2,0,0,1,0,1700,0,26,7.454141078146678
4,100,2,2,0,0,1,0,2500,274,38,7.9420068084898565
4,136,3,4,3,0,1,1400,5000,117,64,8.792093929503284
4,362,4,5,2,0,1,0,7000,834,106,8.97979449089521
4,276,3,3,4,0,0,3600,6500,1650,83,9.378478484253662
3,22,1,1,0,1,1,50,1322,59,16,7.277938572945661
2,60,2,1,0,0,1,114,980,42,15,7.049254841255837
4,500,4,7,8,0,1,0,9250,1167,140,9.264923249746474
2,65,1,1,1,0,1,426,980,38,15,7.286191714702382
4,56,2,1,1,0,1,350,2600,0,33,8.001019961323651
4,35,1,1,1,1,0,300,2840,10,36,8.066835314417336
2,98,3,2,2,1,1,700,2550,100,38,8.128290171607052
4,45,1,1,0,1,1,0,950,30,15,6.903747257584598
2,48,2,1,1,0,1,300,800,35,12,7.045776576879511
1,48,1,1,1,0,0,490,1500,42,20,7.627057417018934
4,114,2,3,1,0,0,902,7010,167,89,9.00810178134187
0,197,4,2,3,0,1,850,4250,400,57,8.62299361030245
0,200,4,1,2,0,1,345,2500,209,34,8.035602692918582
0,110,3,2,0,0,1,0,2500,0,41,7.8407064517494
4,300,2,4,2,0,1,0,6000,419,91,8.781248333236862
0,120,3,1,1,1,1,1140,1900,140,26,8.073091199693154
2,40,1,1,0,0,0,370,1084,46,16,7.324489979348532
4,92,2,1,1,1,0,690,3950,0,51,8.453614209773367
4,140,3,2,2,0,1,1640,5500,583,70,8.961109485898655
4,244,4,3,4,0,1,3460,7000,1000,89,9.35452729228868
2,59,2,1,0,0,1,326,1000,42,15,7.232733136177615
3,35,1,1,0,0,1,0,791,30,11,6.725033642166843
4,120,3,2,3,0,1,1400,2000,292,26,8.22121009392507
4,248,4,5,4,1,1,2500,9100,250,116,9.39024233725137
4,63,2,2,1,0,1,783,1690,27,22,7.833203948641057
4,45,1,1,1,0,1,694,1800,172,23,7.897296472595885
4,129,2,3,2,0,0,1100,2376,334,38,8.255568653283746
4,300,3,3,8,0,1,0,4675,400,71,8.546169299652755
4,29,1,1,1,1,0,650,2200,118,28,8.005367067316664
0,100,3,2,1,0,1,745,1300,119,18,7.688455356549944
4,153,4,3,3,0,1,2500,5500,700,70,9.079206103951382
1,87,2,1,1,0,1,780,1200,52,16,7.6251071482389
4,75,1,1,2,0,0,976,7000,323,89,9.034676602846295
3,300,4,4,2,0,1,4100,12750,1334,165,9.817439347910675
2,48,1,1,0,0,1,340,700,300,11,7.20934025660291
4,56,2,2,1,0,1,500,2000,0,26,7.834788107388194
1,71,2,1,1,0,1,670,977,114,13,7.4815557019095165
4,84,4,1,3,1,1,1914,6000,804,77,9.082052351674651
4,208,3,4,3,1,1,0,3490,476,53,8.299037181613066
4,100,1,2,1,1,1,1520,6000,348,77,8.980423936374544
4,84,3,2,2,0,0,540,2200,71,28,7.951559331155252
4,145,4,3,2,0,1,1644,4800,500,61,8.854522203757432
4,300,4,3,2,0,0,0,15000,1040,226,9.69713966113932
4,65,2,2,1,1,0,980,6000,250,77,8.896724917497897
4,27,1,1,0,1,1,0,836,0,13,6.745236349484363
3,102,3,2,1,0,1,1900,1350,140,18,8.134174272137903
1,60,2,1,1,1,0,385,2848,64,37,8.112227958349724
2,60,1,1,0,0,1,230,1286,70,19,7.381501894506707
3,50,1,1,0,0,1,520,1620,0,21,7.6787889981991535
4,97,3,1,1,0,1,762,2300,25,30,8.044947049617722
4,52,1,2,1,0,1,1100,5000,210,64,8.760139370026627
4,373,4,4,3,0,1,4500,12750,1417,162,9.843259726985641
4,157,4,3,2,0,1,0,6608,492,100,8.881975184248867
1,68,3,1,1,0,1,555,1100,50,14,7.450079569807499
4,172,4,4,3,0,0,1650,8800,890,112,9.34583234141334
4,64,2,2,2,1,1,865,3500,0,45,8.39185670010494
3,41,1,1,0,0,1,800,1700,85,22,7.866338923046544
3,106,2,2,1,0,1,900,2850,296,37,8.314832179284556
0,150,4,2,3,0,0,900,3300,340,44,8.430545384690566
0,135,4,2,2,0,1,450,3500,117,47,8.32239411311117
4,350,4,6,6,0,0,0,9600,1367,145,9.315690887584008
0,360,3,1,3,0,1,0,1500,142,25,7.419380582918692
4,700,4,7,8,0,0,0,15000,2250,226,9.768869855811184
3,100,2,2,1,0,0,2400,8900,380,115,9.375939552625749
0,50,1,1,2,0,1,300,1200,0,16,7.324489979348532
4,55,3,1,1,0,1,458,1300,0,17,7.4821189235521155
4,215,4,4,2,1,1,1950,6000,834,77,9.089527751759436
4,287,3,2,5,0,1,0,15000,0,226,9.631088103615504
4,58,2,1,1,0,0,383,1500,43,20,7.5740450053721995
4,90,3,2,2,0,1,850,1600,300,21,7.927324360309794
4,200,3,3,3,0,1,0,3315,241,50,8.19063168090354
4,65,3,2,1,0,1,650,2200,5,28,7.96693349840484
4,820,4,6,6,0,1,2500,10000,2500,151,9.625821815359835
4,102,2,1,0,0,1,538,2000,109,26,7.891330757661889
3,108,3,2,2,0,1,2000,4500,442,58,8.853808274977197
4,86,3,2,2,0,0,800,3100,203,40,8.329416783939319
1,210,6,3,0,0,1,0,4200,0,64,8.35819745992578
0,140,4,2,2,0,1,995,4200,462,56,8.65067458279072
4,220,4,4,3,0,1,2500,4500,1042,58,8.999742789830492
1,66,2,1,1,0,1,265,1100,34,14,7.254177846456518
4,389,4,5,6,0,1,4000,8500,1834,108,9.577826662126565
4,80,3,3,1,1,1,934,1700,25,22,7.894318063841624
4,78,2,2,1,0,1,792,2200,148,28,8.06117135969092
4,178,4,2,5,0,1,0,6000,459,91,8.787372988731876
4,47,2,1,1,0,1,565,1140,64,15,7.487173694213739
0,160,4,1,1,0,1,0,2150,0,36,7.690286020676768
3,25,1,1,0,0,1,50,700,0,10,6.634633357861686
4,80,2,2,2,0,1,50,1700,177,26,7.577633832602728
4,144,3,3,2,0,0,0,5000,109,76,8.55371796609861
1,400,5,7,4,0,1,3200,7900,888,101,9.400216653174247
0,100,3,2,1,0,1,0,14500,423,238,9.62648162008158
4,48,2,1,0,0,1,90,1150,90,15,7.204892510204673
4,64,3,2,2,0,1,500,1530,34,20,7.642524134232902
2,50,2,1,0,0,1,100,700,100,11,6.815639990074331
4,50,1,1,1,0,0,1140,5156,117,66,8.776475789346321
4,60,2,2,1,0,1,700,1465,100,19,7.734121303328305
3,180,3,2,1,0,1,2000,4800,377,62,8.887376485379763
4,339,3,3,4,0,1,0,3880,353,59,8.36474106822456
1,54,1,1,1,0,0,751,2350,127,30,8.089175678837561
4,420,4,6,4,0,1,5700,12000,3167,153,9.953277217038643
1,350,4,5,4,0,1,680,8000,417,121,9.129021850798594
4,72,2,2,2,1,1,800,3060,250,39,8.330863613224745
4,50,1,1,0,1,1,0,800,59,13,6.771935555839602
4,450,4,4,4,0,1,0,11000,1417,166,9.439943018351132
3,60,2,1,0,1,0,800,2900,92,38,8.25088114470065
4,160,2,3,3,0,1,0,7500,417,113,8.991064332188461
0,450,4,4,5,1,1,2200,13500,1130,180,9.741615472609583
4,265,3,4,3,0,0,0,3490,450,53,8.29254851397576
4,103,3,1,3,0,1,1054,3400,94,44,8.432288684325794
4,60,2,2,1,0,1,640,1650,0,21,7.7458682297922685
4,136,3,3,3,0,0,1450,7900,490,101,9.204523486654617
0,45,2,1,1,1,1,227,750,28,10,6.923628628138427
4,206,3,3,4,0,1,1800,12500,758,159,9.630431332279667
4,229,4,2,3,0,0,1100,5500,409,70,8.865029186687766
1,70,1,2,1,1,1,450,1000,35,13,7.312553498102598
4,130,3,2,0,0,0,1386,4500,574,58,8.782476268924539
1,87,2,1,0,0,1,415,1100,82,14,7.385230923066573
4,200,4,5,3,1,1,2750,6000,250,77,9.113609183016411
3,50,1,1,1,0,1,170,1320,0,18,7.319202458767849
4,120,3,2,1,0,1,0,3000,495,46,8.17244681834278
4,40,1,1,0,1,1,600,1300,111,17,7.615298339825815
4,54,2,1,1,0,1,600,1800,129,23,7.845024417241484
4,48,2,1,0,0,1,100,1350,0,18,7.292337176173877
4,149,3,4,3,0,0,1300,6000,550,77,8.978156076009824
4,45,2,1,1,0,1,270,1500,82,20,7.5352967024440884
4,76,2,2,2,1,1,850,2650,130,34,8.206583614320753
4,60,2,1,0,0,1,487,1850,0,24,7.767263996757308
4,118,3,3,2,1,1,1800,9000,352,115,9.329988334242078
4,200,2,3,1,1,0,2300,13000,625,165,9.68601538845915
4,200,2,2,1,0,1,0,5000,0,76,8.532475814947395
4,138,3,4,2,0,0,1500,10000,527,127,9.405166749908611
4,53,2,1,1,0,0,950,1200,0,16,7.681099001536359
2,61,1,1,1,0,0,1237,3800,104,56,8.556029215201436
4,135,3,3,2,1,0,1855,2800,641,36,8.581669210600602
4,50,1,1,0,1,1,0,750,25,12,6.669498089857879
4,34,1,1,1,1,1,1200,1300,100,17,7.870165946469845
4,218,3,3,3,1,1,2300,4000,775,51,8.871645667501872
4,400,3,5,4,0,0,3500,10000,1250,127,9.60784051043005
0,25,1,1,1,1,1,0,550,84,8,6.466144724237619
2,360,5,3,3,0,1,0,3500,0,63,8.1786387885907
4,72,2,1,1,0,1,990,2630,378,34,8.302265794873367
4,45,2,1,1,0,1,300,1600,34,21,7.578656850594762
0,340,3,5,5,0,1,0,4600,211,76,8.494538500851432
4,130,3,3,2,0,1,0,3100,130,47,8.094988759303774
4,72,3,2,2,0,1,616,3000,245,39,8.268988209506656
4,50,1,1,0,1,1,0,900,0,14,6.818924065275521
4,100,2,2,0,1,0,1100,4999,50,64,8.734560089952993
4,270,3,2,4,0,1,3200,13000,1250,165,9.77684665156873
0,60,2,1,1,0,1,122,1325,0,18,7.290292882446597
0,46335,4,8,5,0,0,960,8500,646,114,9.232199706329077
0,700,3,3,8,0,1,0,10000,807,164,9.30301070681749
4,550,4,5,0,0,1,2700,8800,0,112,9.359708203627006
0,21,1,1,1,1,1,1000,980,0,14,7.598399329323964
4,55,1,2,1,0,1,777,3800,100,49,8.461046030793236
4,40,1,2,1,1,0,1935,4200,318,54,8.780787468338929
0,50,1,1,1,1,0,571,1500,100,20,7.692569648067906
4,52,1,1,1,0,0,650,3950,290,51,8.505525386548555
4,46,2,1,1,0,1,280,1434,9,19,7.463363045520021
0,20,1,1,1,0,0,0,1100,0,15,7.017506142941256
4,50,1,1,0,0,1,0,1050,59,16,7.026426808699636
3,49,1,2,1,0,1,761,2400,133,31,8.109525659752872
2,440,3,2,3,1,1,100,10500,84,154,9.291090521661292
2,59,2,1,1,0,1,382,900,62,14,7.214504414151143
0,150,4,1,3,0,1,0,2300,0,38,7.757478766584179
4,100,3,2,0,0,1,750,2020,132,26,7.982416346827733
4,72,2,2,1,0,1,880,2100,27,27,8.017966703493599
4,500,7,7,8,1,0,0,9000,1667,136,9.287394001418473
4,264,3,5,0,0,1,0,6000,488,91,8.791790024319363
4,76,2,2,2,0,1,909,5500,299,70,8.821584877430965
4,16,1,1,0,1,1,0,870,0,12,6.78332520060396
4,198,3,2,2,0,1,1400,3250,334,42,8.522578663692576
4,190,3,2,1,0,1,1600,4000,100,51,8.657302899400882
4,210,4,4,4,1,1,2857,11500,1480,146,9.679155795585109
1,233,3,1,1,0,1,0,2700,239,41,8.000014093678072
4,180,3,2,2,0,1,0,11000,150,166,9.334414687078109
0,1020,5,4,6,0,0,0,6520,654,107,8.893160828735379
4,320,3,3,2,0,1,0,7200,600,109,8.9758830607617
4,116,3,2,2,0,1,1884,3800,518,49,8.740656691541368
4,128,2,1,1,0,0,1200,8500,9,108,9.191972714617998
1,42,2,1,1,0,1,191,1020,0,13,7.110696122978827
4,70,2,1,1,0,1,660,3800,45,49,8.423980809694058
4,320,3,4,4,0,0,3440,15000,1659,191,9.917932716967623
1,77,2,2,1,0,1,725,1200,71,16,7.607381425639791
4,208,3,3,3,0,0,2490,15000,1200,191,9.845911404398532
4,115,3,3,3,0,1,0,2400,71,37,7.827639546366422
2,60,2,1,1,0,0,400,1300,25,19,7.4645098346365275
2,50,1,1,0,0,1,200,1045,30,16,7.163946684342547
4,108,2,4,2,0,1,1289,4500,522,58,8.759354748566208
4,64,2,2,1,1,1,1182,6950,276,89,9.047586120674756
4,178,3,2,1,0,0,0,3500,130,53,8.211754397375197
2,53,1,1,0,0,0,240,1480,42,22,7.487173694213739
3,118,3,2,0,0,1,1334,1560,210,21,8.047509510981422
1,65,2,1,1,0,1,420,1250,53,16,7.461640392208575
3,180,3,3,2,0,1,2000,7000,475,91,9.166074955678168
1,348,3,3,3,0,1,0,4850,400,73,8.579980179515003
4,150,3,3,1,1,1,2229,4500,484,58,8.891786635857315
2,45,1,1,0,0,1,350,650,28,10,6.946013991099227
4,37,1,1,1,1,0,485,3300,13,42,8.253488028345904
4,540,4,4,6,0,1,0,5220,1542,79,8.830835365537549
0,521,5,2,3,0,1,0,10000,743,164,9.297526733655099
1,147,4,3,3,0,1,1600,4800,284,61,8.816705015621595
3,130,3,2,1,0,1,1889,2610,450,34,8.51398806046729
4,190,3,2,1,0,1,0,3700,0,56,8.231376045573969
3,28,1,1,0,0,1,1100,730,99,10,7.570443252057374
4,160,3,3,3,1,1,1509,5850,528,88,8.984192311641674
